109477,2014-04-06 23:18:37.706,214826606,941,1
110301,2014-04-02 21:54:51.459,0,0,0
110436,2014-04-02 17:19:22.958,0,0,0
111188,2014-04-06 12:22:48.329,0,0,0
111918,2014-04-03 13:47:56.930,0,0,0
114481,2014-04-03 17:25:30.763,0,0,0
116833,2014-04-07 12:44:07.005,0,0,0
117082,2014-04-03 06:23:18.565,0,0,0
117137,2014-04-07 11:15:11.883,0,0,0
117741,2014-04-07 08:35:41.787,0,0,0
117782,2014-04-07 08:22:23.186,214826833,1360,1
117782,2014-04-07 08:22:23.194,214819762,627,1
117782,2014-04-07 08:22:23.219,214743369,1046,1
117782,2014-04-07 08:22:23.229,214820387,1046,1
117782,2014-04-07 08:22:23.258,214748336,1046,1
119971,2014-04-05 19:00:07.995,214832653,2617,1
119971,2014-04-05 19:00:07.932,214832653,1883,1
119971,2014-04-05 19:00:07.932,214716939,1360,2
119971,2014-04-05 19:00:07.932,214716939,1988,2
122921,2014-04-07 11:20:12.658,214559726,1360,1
122921,2014-04-07 11:20:12.853,214826627,523,1
122921,2014-04-07 11:20:12.834,214711295,837,1
122921,2014-04-07 11:20:12.792,214684730,1360,2
122921,2014-04-07 11:20:12.764,214717511,732,1
122921,2014-04-07 11:20:12.707,214684730,1360,1
124133,2014-04-05 20:38:17.458,214826955,1360,2
124133,2014-04-05 20:38:17.447,214826715,732,1
125444,2014-04-06 21:26:42.339,0,0,0
126848,2014-04-05 22:47:28.747,0,0,0
129039,2014-04-03 16:50:56.293,0,0,0
130102,2014-04-04 15:51:14.247,214826900,627,1
130102,2014-04-04 15:49:34.112,214821285,2092,3
130102,2014-04-04 15:51:14.298,214821285,2092,3
130102,2014-04-04 15:51:14.261,214820450,4188,1
130102,2014-04-04 15:49:46.905,214820450,4188,1
130102,2014-04-04 15:49:46.898,214821285,2092,3
130102,2014-04-04 15:51:14.223,214821277,1046,6
130102,2014-04-04 15:49:46.884,214826900,627,1
130102,2014-04-04 15:49:34.167,214826900,627,1
130102,2014-04-04 15:49:34.160,214820450,4188,1
130102,2014-04-04 15:49:34.156,214821277,1046,6
130102,2014-04-04 15:49:46.890,214821277,1046,6
130622,2014-04-05 09:04:10.889,0,0,0
131863,2014-04-01 18:41:19.522,0,0,0
134007,2014-04-06 21:11:37.070,0,0,0
134982,2014-04-04 16:08:38.060,214820233,1465,2
134982,2014-04-04 16:08:38.047,214820261,4188,2
134982,2014-04-04 16:08:38.077,214613859,2092,1
135308,2014-04-06 06:52:54.174,0,0,0
136476,2014-04-03 19:22:39.530,0,0,0
137087,2014-04-03 10:10:38.920,0,0,0
138118,2014-04-02 11:06:00.013,0,0,0
139226,2014-04-05 19:45:54.647,214819382,523,1
139226,2014-04-05 19:45:54.684,214843447,1036,1
139226,2014-04-05 19:45:54.642,214717847,941,1
139329,2014-04-03 08:18:37.198,0,0,0
139771,2014-04-07 21:07:19.108,0,0,0
139983,2014-04-04 12:05:26.824,214829741,1570,3
139983,2014-04-04 12:05:26.825,214826705,2092,1
139983,2014-04-04 12:05:26.844,214826627,523,2
140581,2014-04-03 10:01:01.822,0,0,0
141187,2014-04-06 19:58:40.609,0,0,0
142022,2014-04-01 19:57:20.020,214743350,1570,1
142022,2014-04-01 19:57:19.876,214832653,3455,1
142022,2014-04-01 19:57:19.810,214826810,1046,1
142022,2014-04-01 19:57:19.751,214832655,3455,1
142504,2014-04-07 19:40:30.383,0,0,0
143247,2014-04-04 18:42:43.191,0,0,0
144766,2014-04-05 13:44:20.636,214826625,732,1
144766,2014-04-05 13:44:11.836,214826908,837,1
144766,2014-04-05 13:44:11.909,214826625,732,1
144766,2014-04-05 13:44:20.539,214826908,837,1
145959,2014-04-06 16:13:33.844,214827000,418,1
145959,2014-04-06 16:13:33.568,214834865,523,2
145959,2014-04-06 16:13:33.647,214827000,418,2
145959,2014-04-06 16:13:33.485,214826925,837,1
147416,2014-04-04 12:00:01.269,0,0,0
149587,2014-04-01 12:44:21.799,214551840,418,1
149587,2014-04-01 12:44:21.685,214555693,2092,5
149587,2014-04-01 12:44:21.630,214551913,1778,1
149587,2014-04-01 12:44:21.741,214551810,837,1
149998,2014-04-04 20:57:09.116,0,0,0
150664,2014-04-04 15:23:34.938,214826829,1360,4
150664,2014-04-04 15:23:34.983,214717507,1360,4
150664,2014-04-04 15:23:35.032,214829285,837,4
150664,2014-04-04 15:23:35.068,214826891,1046,2
150664,2014-04-04 15:23:35.116,214711312,837,4
152213,2014-04-06 13:01:29.303,0,0,0
152286,2014-04-02 17:52:03.919,214832653,1883,4
153407,2014-04-02 19:23:16.567,0,0,0
154251,2014-04-05 21:13:08.704,0,0,0
155868,2014-04-06 19:18:12.202,214691426,1570,1
155868,2014-04-06 19:18:12.302,214826619,732,1
155868,2014-04-06 19:18:12.337,214664919,732,1
155868,2014-04-06 19:18:12.355,214840813,1988,1
155868,2014-04-06 19:18:12.281,214705757,2092,1
156144,2014-04-06 17:11:03.349,0,0,0
161639,2014-04-02 18:25:51.466,214595017,418,1
161639,2014-04-02 18:25:51.250,214523700,313,1
161639,2014-04-02 18:25:51.345,214639200,523,1
161639,2014-04-02 18:25:51.399,214639215,627,1
161639,2014-04-02 18:25:51.406,214595030,365,1
161639,2014-04-02 18:25:51.464,214595034,449,1
161639,2014-04-02 18:25:51.468,214595021,470,1
161639,2014-04-02 18:25:51.531,214663886,418,1
161639,2014-04-02 18:25:51.539,214668622,449,1
161639,2014-04-02 18:25:51.203,214838857,2826,1
163756,2014-04-05 00:21:58.750,0,0,0
164853,2014-04-03 20:44:06.638,214820396,732,2
164853,2014-04-03 20:44:06.446,214716110,2092,1
164853,2014-04-03 20:44:06.507,214753515,2092,1
164853,2014-04-03 20:44:06.573,214748336,1046,1
164853,2014-04-03 20:44:06.646,214744775,837,2
164853,2014-04-03 20:44:06.718,214821300,732,1
167221,2014-04-07 10:27:20.543,0,0,0
168189,2014-04-06 14:23:52.385,214753507,523,1
168189,2014-04-06 14:23:52.316,214748300,2092,1
168413,2014-04-05 14:42:54.393,0,0,0
168508,2014-04-04 07:06:47.094,0,0,0
173297,2014-04-02 08:35:02.900,0,0,0
174388,2014-04-07 12:56:24.591,0,0,0
180556,2014-04-03 18:29:52.604,214748338,3350,1
180556,2014-04-03 18:29:52.472,214753513,784,1
180556,2014-04-03 18:29:52.051,214748338,3350,1
180556,2014-04-03 18:29:52.042,214753513,784,1
182541,2014-04-03 11:27:06.045,0,0,0
184473,2014-04-05 16:44:08.760,214821285,2092,2
184473,2014-04-05 16:44:08.764,214826801,523,2
184473,2014-04-05 16:44:09.037,214821285,2092,2
184473,2014-04-05 16:44:09.132,214826801,523,2
186136,2014-04-02 16:10:04.639,214821032,732,1
186136,2014-04-02 16:10:04.498,214820394,523,1
186136,2014-04-02 16:10:04.534,214783352,837,1
186136,2014-04-02 16:10:04.538,214744779,627,1
186136,2014-04-02 16:10:04.631,214839752,3455,1
186136,2014-04-02 16:10:04.635,214718387,1360,1
186136,2014-04-02 16:10:04.639,214819577,627,1
186136,2014-04-02 16:10:04.739,214826874,1046,1
186321,2014-04-06 17:06:39.523,0,0,0
186759,2014-04-06 06:27:16.470,214826801,523,1
186759,2014-04-06 06:27:16.518,214821277,1046,1
186759,2014-04-06 06:27:16.526,214821290,1046,1
186759,2014-04-06 06:27:16.545,214826705,2092,1
186759,2014-04-06 06:27:16.554,214826702,837,1
186759,2014-04-06 06:27:16.569,214826608,313,1
186759,2014-04-06 06:27:16.647,214537181,1988,1
187714,2014-04-01 12:41:45.793,214819547,418,1
187714,2014-04-01 12:41:46.286,214819547,418,1
187714,2014-04-01 12:41:46.279,214821015,418,1
187714,2014-04-01 12:41:46.142,214821028,4188,1
187714,2014-04-01 12:41:45.785,214821015,418,1
187714,2014-04-01 12:41:45.775,214821028,4188,1
187933,2014-04-03 05:30:24.703,0,0,0
188489,2014-04-01 11:39:07.778,0,0,0
188616,2014-04-03 17:28:43.393,0,0,0
189201,2014-04-07 09:22:32.517,0,0,0
190148,2014-04-03 20:05:49.498,214716710,2092,1
190148,2014-04-03 20:05:49.473,214843492,2303,1
190148,2014-04-03 20:05:49.466,214844023,936,1
190148,2014-04-03 20:05:49.463,214601407,36547,1
190148,2014-04-03 20:05:49.505,214651427,1046,1
190148,2014-04-03 20:05:49.533,214514319,2092,1
190148,2014-04-03 20:05:49.521,214676079,2092,1
190907,2014-04-06 11:00:31.667,214821277,1046,4
190907,2014-04-06 11:00:31.820,214820441,627,1
190907,2014-04-06 11:00:31.814,214826897,5235,1
190907,2014-04-06 11:00:31.715,214821285,2092,1
190907,2014-04-06 11:00:31.798,214821290,1046,4
190907,2014-04-06 11:00:31.809,214826803,4188,1
190907,2014-04-06 11:00:31.772,214821399,941,1
190907,2014-04-06 11:00:31.525,214826608,313,1
190907,2014-04-06 11:00:31.744,214826619,732,1
190907,2014-04-06 11:00:31.602,214826801,523,1
192293,2014-04-06 20:08:21.147,0,0,0
194479,2014-04-02 22:41:58.132,214715955,1256,1
194479,2014-04-02 22:41:57.936,214826627,523,1
194479,2014-04-02 22:41:57.864,214556055,627,1
194479,2014-04-02 22:41:58.038,214826715,732,1
194479,2014-04-02 22:41:57.722,214709807,7328,1
194479,2014-04-02 22:41:57.792,214828987,313,1
195388,2014-04-06 18:02:15.097,214580372,2826,1
195388,2014-04-06 18:02:15.064,214716579,784,2
198743,2014-04-05 08:00:00.418,0,0,0
200834,2014-04-05 09:21:25.736,0,0,0
202817,2014-04-05 10:29:27.563,0,0,0
202843,2014-04-01 17:36:21.146,214696751,3664,1
206592,2014-04-01 22:22:47.332,0,0,0
207622,2014-04-01 18:12:04.056,0,0,0
207706,2014-04-03 10:57:25.210,214826700,418,2
207706,2014-04-03 10:57:25.251,214826801,523,1
207706,2014-04-03 10:57:25.344,214558160,313,1
208194,2014-04-06 17:45:53.518,0,0,0
208424,2014-04-03 05:59:54.514,0,0,0
210324,2014-04-05 17:45:27.802,0,0,0
210922,2014-04-02 19:15:27.111,0,0,0
213316,2014-04-02 18:19:27.934,214509084,10471,1
213316,2014-04-02 18:19:32.716,214509084,10471,1
215003,2014-04-01 18:51:01.177,0,0,0
215011,2014-04-03 18:17:44.930,0,0,0
216449,2014-04-02 23:43:07.908,0,0,0
216941,2014-04-06 13:27:19.264,214821307,198,2
216941,2014-04-06 13:27:19.310,214586711,1570,1
216941,2014-04-06 13:27:19.215,214821305,2092,1
218143,2014-04-02 21:04:45.391,0,0,0
218461,2014-04-03 18:18:25.567,0,0,0
219632,2014-04-02 17:20:13.286,0,0,0
220456,2014-04-04 21:58:48.579,214826874,1046,2
220456,2014-04-04 21:58:48.462,214832557,2092,1
220456,2014-04-04 21:58:48.620,214718387,1360,2
220456,2014-04-04 21:58:48.632,214684115,2617,1
220456,2014-04-04 21:58:48.281,214717888,2092,1
220456,2014-04-04 21:58:48.327,214718203,1360,1
220456,2014-04-04 21:58:48.510,214664919,732,1
220456,2014-04-04 21:58:48.539,214826625,732,1
220456,2014-04-04 21:58:48.665,214718387,1360,1
221148,2014-04-04 11:33:46.029,0,0,0
222673,2014-04-06 14:58:36.054,214842450,784,1
222673,2014-04-06 14:58:36.054,214820842,1046,1
222673,2014-04-06 14:58:36.056,214821290,1046,4
222673,2014-04-06 14:58:36.057,214664919,732,1
222673,2014-04-06 14:58:36.053,214826625,732,1
223607,2014-04-03 07:28:13.776,0,0,0
224112,2014-04-02 23:06:15.236,0,0,0
224774,2014-04-03 18:43:41.747,214700990,7328,1
224774,2014-04-03 18:43:48.961,214700990,7328,1
224774,2014-04-03 18:43:59.531,214700990,7328,1
225381,2014-04-01 17:52:26.201,214573290,1256,1
225381,2014-04-01 17:52:26.325,214826953,1570,1
225381,2014-04-01 17:52:26.323,214819719,732,1
225381,2014-04-01 17:52:24.422,214826953,1570,1
225381,2014-04-01 17:52:24.421,214819719,732,1
225381,2014-04-01 17:52:24.418,214573290,1256,1
225549,2014-04-03 18:29:23.683,214839311,1570,3
225549,2014-04-03 18:29:23.719,214554967,523,2
226772,2014-04-03 17:47:01.727,0,0,0
227454,2014-04-06 12:49:41.724,0,0,0
229171,2014-04-02 23:37:30.562,0,0,0
229644,2014-04-02 10:54:57.807,214843522,1308,1
229644,2014-04-02 10:54:57.802,214840961,931,1
229644,2014-04-02 10:54:57.759,214843526,1308,1
229644,2014-04-02 10:54:57.781,214842461,1046,1
229769,2014-04-06 10:50:14.120,0,0,0
231129,2014-04-06 09:53:11.845,0,0,0
236721,2014-04-05 18:59:31.245,214640094,1046,1
236721,2014-04-05 18:59:31.134,214826627,523,2
236721,2014-04-05 18:59:31.094,214559726,1360,1
236721,2014-04-05 18:59:31.075,214744605,732,1
236721,2014-04-05 18:59:31.074,214839159,2092,1
236721,2014-04-05 18:59:31.008,214837517,941,1
236721,2014-04-05 18:59:30.930,214821285,2092,1
236721,2014-04-05 18:59:30.862,214826816,1674,1
237788,2014-04-05 18:40:17.331,214826889,1046,1
237788,2014-04-05 18:40:17.283,214826715,732,1
237788,2014-04-05 18:40:17.381,214717507,1360,1
237788,2014-04-05 18:40:17.423,214826891,1046,1
238041,2014-04-06 21:06:40.452,0,0,0
239182,2014-04-06 08:40:16.718,0,0,0
241318,2014-04-03 06:17:35.092,214821015,418,1
241318,2014-04-03 06:17:34.858,214821022,1570,1
241318,2014-04-03 06:17:34.940,214718169,2092,1
241318,2014-04-03 06:17:35.035,214821277,1046,2
241318,2014-04-03 06:17:35.072,214821020,732,1
241318,2014-04-03 06:17:35.082,214718160,2092,1
241318,2014-04-03 06:17:35.153,214601233,627,1
241318,2014-04-03 06:17:35.104,214819547,418,1
241318,2014-04-03 06:17:35.118,214718167,1046,1
241318,2014-04-03 06:17:35.118,214821292,627,2
242513,2014-04-04 12:06:06.765,0,0,0
243096,2014-04-02 08:38:04.296,0,0,0
243804,2014-04-07 16:20:09.233,0,0,0
246647,2014-04-03 04:57:26.732,214691565,1308,3
246647,2014-04-03 04:57:26.753,214691550,1360,1
246647,2014-04-03 04:57:26.715,214691587,1203,2
246952,2014-04-05 20:20:24.640,214717003,2617,1
246952,2014-04-05 20:20:24.683,214716971,2092,1
249328,2014-04-07 08:36:12.174,0,0,0
249814,2014-04-05 13:53:33.680,214820233,1465,1
249814,2014-04-05 13:53:33.674,214826705,2092,1
249814,2014-04-05 13:53:33.671,214820261,4188,1
249814,2014-04-05 13:53:33.619,214553936,6282,1
249814,2014-04-05 13:53:33.675,214826608,313,1
250063,2014-04-04 12:41:00.076,214838715,1140,1
250063,2014-04-04 12:41:00.083,214843989,728,1
250063,2014-04-04 12:41:00.080,214843421,1674,1
250063,2014-04-04 12:41:00.077,214842465,1203,1
250063,2014-04-04 12:41:00.075,214844017,826,1
250063,2014-04-04 12:40:59.596,214844017,826,1
250063,2014-04-04 12:40:59.687,214843989,728,1
250063,2014-04-04 12:40:59.644,214838715,1140,1
250063,2014-04-04 12:40:59.632,214843421,1674,1
250063,2014-04-04 12:40:59.584,214842465,1203,1
250063,2014-04-04 12:41:00.072,214842422,889,1
250063,2014-04-04 12:40:59.578,214842422,889,1
251672,2014-04-06 20:10:39.003,214508308,732,1
251672,2014-04-06 20:10:39.019,214826801,523,1
251672,2014-04-06 20:10:39.040,214820192,1570,1
253213,2014-04-03 09:44:17.167,0,0,0
253272,2014-04-06 19:24:35.304,0,0,0
253582,2014-04-03 16:04:08.559,214600614,523,1
253582,2014-04-03 16:04:08.630,214838863,3036,1
253582,2014-04-03 16:04:08.944,214820835,2890,1
253582,2014-04-03 16:04:08.881,214561715,398,1
253582,2014-04-03 16:04:08.693,214639297,732,1
253582,2014-04-03 16:04:08.753,214561717,398,1
253582,2014-04-03 16:04:08.316,214561719,398,1
253582,2014-04-03 16:04:08.431,214551313,407,1
253582,2014-04-03 16:04:08.507,214636307,449,1
253582,2014-04-03 16:04:08.820,214712752,659,1
253896,2014-04-03 09:42:32.960,214811741,837,1
253896,2014-04-03 09:42:32.952,214819640,837,1
253896,2014-04-03 09:42:32.898,214821365,1046,1
253896,2014-04-03 09:42:32.852,214811739,837,1
253896,2014-04-03 09:42:32.786,214832559,2092,1
253896,2014-04-03 09:42:32.728,214832557,2092,1
255938,2014-04-06 23:04:50.940,0,0,0
256078,2014-04-06 08:46:27.182,214640017,1046,2
256078,2014-04-06 08:46:27.147,214826908,837,1
258693,2014-04-06 12:46:38.147,0,0,0
259751,2014-04-02 08:13:58.721,0,0,0
262264,2014-04-07 17:34:01.680,214821339,523,1
262264,2014-04-07 17:34:01.642,214839313,4188,1
262264,2014-04-07 17:34:01.690,214711280,575,1
262264,2014-04-07 17:34:01.695,214842450,784,1
262264,2014-04-07 17:34:01.635,214842577,931,1
262264,2014-04-07 17:34:01.731,214821307,198,1
262264,2014-04-07 17:34:01.737,214839999,407,1
262483,2014-04-03 09:24:07.314,214709690,1465,1
262483,2014-04-03 09:24:07.304,214718203,1360,2
262483,2014-04-03 09:24:07.288,214832559,2092,1
262483,2014-04-03 09:24:07.349,214840483,1674,1
262483,2014-04-03 09:24:07.335,214691679,994,1
265706,2014-04-06 09:26:44.584,0,0,0
271326,2014-04-06 09:00:47.111,0,0,0
277707,2014-04-02 19:15:36.981,214587384,1570,1
277707,2014-04-02 19:15:37.078,214664919,732,1
277707,2014-04-02 19:15:36.991,214820458,523,1
280153,2014-04-02 19:17:14.401,214821292,627,4
280153,2014-04-02 19:17:14.362,214826606,941,1
280153,2014-04-02 19:17:14.173,214826801,523,1
280153,2014-04-02 19:17:14.112,214826801,523,2
280938,2014-04-07 12:50:47.688,0,0,0
281221,2014-04-05 05:18:03.032,0,0,0
281289,2014-04-04 16:53:59.917,0,0,0
283223,2014-04-03 05:28:28.473,214832557,2092,1
283223,2014-04-03 05:28:28.570,214821020,732,1
283223,2014-04-03 05:28:28.824,214832559,2092,1
283854,2014-04-01 20:19:22.822,0,0,0
284591,2014-04-03 21:07:46.447,0,0,0
286142,2014-04-01 14:41:00.444,214832559,2092,1
