214509845,57,0.2807017543859649,3132.521739130435,16,87,9398.537
214509855,5,0.2,2492.4,1,4,-49.658
214509864,38,0.3947368421052632,804.7179487179487,15,9,3989.724
214509870,28,0.42857142857142855,7268.862068965517,12,19,5929.821000000001
214509877,16,2.125,159.75,34,22,1703.3550000000002
214509881,4,1.0,209.0,4,8,516.2130000000002
214509892,10,2.4,31.3,24,7,2472.583
214509909,11,2.090909090909091,156.5,23,9,960.267
214509911,8,0.125,50.2,1,6,189.861
214509920,16,1.125,141.0,18,30,2232.696000000001
214509939,7,6.142857142857142,439.2,43,8,340.425
214510044,217,0.8156682027649771,10004.573221757322,177,173,21023.315
214510070,22,0.6363636363636364,2549.217391304348,14,35,1449.6900000000005
214510074,25,0.28,930.1923076923076,7,47,5239.246000000001
214510091,7,0.2857142857142857,2034.142857142857,2,12,1050.4340000000002
214510117,10,0.1,1894.4545454545453,1,30,2395.476
214510215,5,1.2,7328.0,6,2,266.515
214510445,1456,0.912087912087912,6783.688360450563,1328,799,115253.28800000002
214510447,150,0.78,8772.072289156626,117,226,18995.617
214510449,44,0.3181818181818182,4324.0,14,129,11368.72
214510451,51,0.6274509803921569,9496.407407407409,32,152,19379.211
214510453,24,0.3333333333333333,7290.153846153847,8,65,6800.578
214510455,6,0.5,15132.0,3,80,11181.745
214510460,354,0.7570621468926554,1861.6349614395886,268,199,15910.982000000005
214510689,19,0.2631578947368421,4796.2,5,170,21022.533000000003
214510700,20,0.7,22246.0,14,92,9564.621
214510727,3,0.6666666666666666,697.3333333333335,2,5,193.772
214510738,49,0.7959183673469388,7292.303571428572,39,94,14065.524
214510755,27,0.3703703703703704,2617.6875,10,34,4657.303000000001
214510757,212,0.3867924528301887,1545.1321585903086,82,107,9294.925
214510772,7,0.2857142857142857,4906.857142857143,2,17,4734.647
214510775,132,0.3409090909090909,788.1857142857143,45,82,14848.639000000005
214510777,41,0.4146341463414634,1698.3111111111111,17,23,6330.4
214510779,26,3.1538461538461537,110.89285714285714,82,31,1765.5839999999996
214510781,39,0.28205128205128205,1919.5128205128208,11,37,2751.1059999999998
214510783,87,0.4597701149425287,2048.2608695652175,40,128,13759.196000000002
214510785,28,0.42857142857142855,3175.8,12,55,10339.687999999998
214510805,17,0.6470588235294118,5907.842105263158,11,39,6340.494000000002
214510807,55,2.109090909090909,491.1111111111112,116,69,2209.361
214510820,22,0.4090909090909091,3140.791666666666,9,65,4804.021000000002
214510854,165,0.5878787878787879,5525.262295081967,97,117,25571.68
214511006,24,0.16666666666666666,84.46153846153847,4,5,289.27200000000005
214511015,152,0.5460526315789473,2106.858024691358,83,348,25716.058
214511053,9,0.8888888888888888,348.66666666666674,8,2,41.025
214511062,4,0.25,340.0,1,11,1813.694
214511068,15,0.3333333333333333,83.6,5,5,784.186
214511070,38,0.3947368421052632,1710.0,15,38,1732.2140000000006
214511072,29,0.3793103448275862,1667.8275862068963,11,45,3277.817
214511075,26,0.5384615384615384,2871.857142857143,14,27,1052.19
214511102,9,0.1111111111111111,152.1818181818182,1,7,1836.483
214511109,3,0.6666666666666666,767.3333333333335,2,5,686.8470000000002
214511117,20,0.85,1926.4,17,47,2155.708
214511120,4,0.5,732.5,2,2,1399.1490000000006
214511195,7,0.2857142857142857,478.28571428571433,2,12,459.22700000000015
214511265,2,0.5,523.0,1,6,991.1189999999999
214511319,5,0.8,976.6666666666664,4,5,1081.648
214511465,79,0.6582278481012658,5131.780219780219,52,95,11499.338000000005
214511696,110,0.7636363636363637,4827.619047619048,84,158,14614.274
214511803,46,1.065217391304348,4682.092592592592,49,71,7517.3560000000025
214511840,1,1.0,5235.0,1,12,946.76
214511852,8,0.75,7068.0,6,14,697.7489999999998
214511870,11,0.7272727272727273,7615.272727272727,8,13,1495.8870000000004
214511900,5,0.6,4187.5,3,20,1854.406
214511966,23,0.3043478260869565,527.4,7,33,1362.953
214512122,33,0.5757575757575758,865.027027027027,19,12,924.6560000000001
214512137,37,0.5405405405405406,844.6,20,8,855.3349999999997
214512152,55,0.4727272727272727,563.0344827586208,26,55,4229.2
214512189,12,0.4166666666666667,3552.5,5,41,5542.767
214512236,14,0.9285714285714286,7912.125,13,29,1073.678
214512262,35,0.6285714285714286,4606.8,22,59,4272.845
214512277,27,0.2962962962962963,2945.548387096774,8,41,2004.7620000000006
214512412,2,0.5,2774.5,1,18,832.195
214512414,14,0.5714285714285714,3589.714285714286,8,21,951.416
214512416,76,1.118421052631579,11185.116279069767,85,206,16987.502
214512420,3,0.6666666666666666,12008.0,2,37,4867.407
214512425,164,0.8475609756097561,7577.0,139,360,31310.275
214512429,44,0.2727272727272727,2072.1666666666665,12,75,6312.676
214512431,74,0.3918918918918919,3194.397435897436,29,207,16896.483
214512444,5,0.2,6471.6,1,20,1934.64
214512457,2,0.5,5209.75,1,15,647.974
214512476,12,0.9166666666666666,5645.642857142857,11,19,1762.9820000000002
214512605,33,0.6666666666666666,1919.5,22,37,3002.5339999999987
214512611,100,0.47,4013.925925925926,47,470,48056.05700000001
214512671,17,0.9411764705882352,3695.2941176470586,16,9,2092.929
214512675,8,1.0,2944.375,8,10,1141.363
214513065,11,0.4545454545454545,3922.181818181818,5,16,2645.593
214513170,44,0.3863636363636364,1298.28,17,23,3095.950000000001
214513286,39,0.7435897435897436,760.9090909090909,29,8,224.123
214513342,5,0.6,1004.8,3,1,277.817
214514225,11,0.7272727272727273,2094.1666666666665,8,33,3572.4049999999993
214514227,7,1.0,4337.857142857143,7,25,3178.175
214514229,14,0.6428571428571429,5721.428571428572,9,36,4292.107000000001
214514233,25,0.32,301.92307692307685,8,66,4694.231
214514235,20,0.55,1046.8,11,49,2817.324
214514237,28,0.32142857142857145,654.25,9,65,6455.706
214514240,25,0.48,1195.6153846153845,12,57,7030.136
214514242,8,0.625,1193.4,5,43,1192.6549999999995
214514244,12,0.5833333333333334,2706.3076923076924,7,70,6451.614000000001
214514246,14,0.5,771.0,7,59,5413.809
214514248,14,0.2857142857142857,837.6,4,55,4473.629
214514250,12,0.4166666666666667,926.1538461538464,5,44,5771.8319999999985
214514252,9,0.2222222222222222,721.1111111111113,2,38,5195.694
214514255,20,0.85,2467.6666666666665,17,85,5492.283
214514257,22,0.6818181818181818,1938.888888888889,15,58,7433.803999999999
214514259,13,0.3076923076923077,418.66666666666674,4,44,4093.291000000001
214514261,27,1.0740740740740742,1104.5833333333333,29,77,4833.315000000001
214514263,27,0.4814814814814815,930.0,13,63,4542.301000000001
214514265,48,0.6666666666666666,1197.2884615384614,32,81,8929.417000000001
214514267,44,0.7727272727272727,1099.304347826087,34,75,8041.438
214514270,43,0.4186046511627907,1226.9302325581396,18,97,15095.581
214514272,67,0.20895522388059695,338.51470588235287,14,172,12118.305
214514274,44,0.18181818181818185,407.08888888888885,8,112,10585.742
214514276,43,0.9069767441860463,994.6086956521741,39,117,15761.901000000002
214514278,26,0.8846153846153846,1689.3103448275863,23,96,6358.368
214514280,63,0.7619047619047619,1764.109589041096,48,126,10010.871
214514282,54,0.6851851851851852,2011.333333333333,37,103,9934.219000000001
214514285,17,0.2352941176470588,160.0,4,40,2530.186
214514287,136,0.8676470588235294,666.7123287671233,118,152,11561.452
214514289,20,0.45,688.4615384615387,9,58,5899.5329999999985
214514291,109,0.4678899082568808,708.4102564102565,51,142,19948.828
214514293,81,0.7901234567901234,900.3837209302327,64,114,14536.277
214514295,120,0.5,1112.740157480315,60,180,17742.595
214514317,24,1.2083333333333333,1288.3461538461538,29,11,1167.757
214514319,12,0.9166666666666666,1220.6666666666667,11,17,450.76100000000014
214514323,21,0.3809523809523809,1903.6363636363642,8,21,931.489
214514325,23,0.6956521739130435,2094.0,16,60,10985.37
214514640,9,0.4444444444444444,37187.11111111112,4,91,15909.740000000002
214515823,20,0.75,13860.428571428567,15,49,3379.9590000000007
214515825,180,0.07222222222222223,1732.6926605504584,13,84,9570.350000000002
214515830,208,0.13942307692307693,5069.903765690377,29,74,7859.977000000001
214515834,52,0.4230769230769231,14357.75,22,30,3047.2920000000013
214515836,7,0.7142857142857143,12370.0,5,9,102.06199999999998
214515842,64,0.65625,7201.9701492537315,42,29,4593.5250000000015
214515845,33,0.4545454545454545,2122.2972972972975,15,17,2928.225
214515870,33,0.12121212121212124,2847.2162162162163,4,58,7540.134000000001
214515872,31,0.3548387096774194,11925.365853658535,11,34,5425.071000000001
214515883,226,0.4601769911504425,9287.870967741936,104,142,16687.61
214515999,32,0.25,357.89473684210526,8,8,541.1930000000001
214516012,57,0.6842105263157895,811.6129032258065,39,40,6413.290999999997
214516014,47,1.0851063829787233,3490.0,51,25,4657.0520000000015
214516020,32,1.15625,1908.2,37,68,4733.42
214516027,53,0.4716981132075472,762.35,25,98,14956.914
214516031,9,1.3333333333333333,4711.0,12,10,1007.5419999999999
214516033,94,0.6914893617021277,1684.2079207920792,65,41,6449.665999999997
214516042,15,0.6666666666666666,1111.6875,10,19,3768.253
214516048,34,0.4411764705882353,1017.7222222222224,15,48,3873.667
214516065,91,0.3076923076923077,464.2021276595743,28,65,8742.896
214516080,9,0.2222222222222222,581.5555555555555,2,7,570.212
214516085,119,0.4033613445378152,733.3439999999998,48,50,3773.465
214516087,80,0.95,1048.702380952381,76,27,5026.979
214516108,24,0.6666666666666666,2393.142857142857,16,8,470.07800000000015
214516110,6,0.5,1570.5,3,4,166.6
214516123,4,0.5,261.5,2,13,617.507
214516125,16,0.75,4188.0,12,7,517.765
214516127,10,0.6,2658.0,6,16,1464.7910000000006
214516136,37,0.6486486486486487,1654.2439024390244,24,87,10320.115000000003
214516138,7,0.7142857142857143,4113.571428571428,5,4,380.895
214516140,19,0.05263157894736842,184.47619047619045,1,92,11830.336000000001
214516142,30,0.26666666666666666,1756.225806451613,8,89,10148.908000000001
214516147,7,0.8571428571428571,7853.25,6,70,9815.868
214516149,16,0.6875,2551.875,11,23,2580.241
214516194,2,0.5,14085.0,1,47,3320.561
214516708,79,5.139240506329113,32.82828282828283,406,32,2388.132
214516723,93,2.5376344086021505,106.41509433962266,236,64,3677.383
214516738,108,3.5,535.7560975609756,378,157,13733.570000000005
214516740,30,5.366666666666666,156.5,161,40,3871.5290000000014
214516749,225,1.6,67.90697674418605,360,49,8382.124
214516766,8,2.0,274.5,16,12,806.4990000000001
214516768,80,5.6625,964.6987951807228,453,31,2181.405
214516790,53,5.69811320754717,1269.9310344827584,302,32,4270.741
214516794,48,1.4166666666666667,156.75,68,53,2420.164000000001
214517443,148,2.054054054054054,140.92814371257484,304,202,20337.205
214517445,82,2.0365853658536586,104.659793814433,167,35,1860.135
214517450,170,2.047058823529412,542.5906735751296,348,164,14828.117
214517452,12,1.3333333333333333,228.75,16,10,959.695
214517454,19,0.7368421052631579,330.3157894736842,14,25,968.558
214517880,111,1.018018018018018,7271.899224806201,113,73,6915.320000000002
214518555,40,5.9,591.2173913043479,236,57,3323.634
214518594,58,1.0,93.67164179104479,58,32,1221.371
214518626,15,1.933333333333333,230.0,29,13,2836.8530000000014
214518637,24,2.375,453.0740740740741,57,26,6497.013999999999
214518639,44,2.6818181818181817,132.73469387755102,118,45,4452.325
214518641,48,0.8333333333333334,132.0,40,40,5474.826
214518643,62,0.8387096774193549,235.25,52,45,2879.450000000001
214518652,51,2.5098039215686274,121.72222222222223,128,28,1410.014
214518690,18,3.388888888888889,342.0,61,40,3487.916
214518817,49,3.0816326530612246,77.69642857142857,151,37,2770.931
214518823,56,2.607142857142857,332.22580645161287,146,52,3684.717000000001
214518836,58,3.4482758620689653,74.15517241379311,200,53,6409.906
214523606,75,1.88,686.1392405063291,141,83,4497.013999999999
214523610,18,0.6666666666666666,284.6666666666667,12,32,1409.477
214523632,20,0.4,665.7272727272727,8,11,1507.861
214523679,96,1.8333333333333333,72.23529411764707,176,75,10230.335999999998
214523681,49,1.5510204081632653,98.54545454545456,76,40,5282.251
214523690,69,1.9565217391304348,51.46478873239437,135,40,2532.805
214523692,18,3.5555555555555562,78.3,64,28,2001.878
214523700,114,8.210526315789473,211.0378787878788,936,94,8795.921999999999
214523709,94,1.9893617021276595,521.1214953271028,187,175,23681.777000000002
214526000,46,3.217391304347826,135.9375,148,33,1308.0250000000005
214526083,417,2.052757793764988,119.88761467889908,856,128,25856.298
214526190,31,1.935483870967742,807.4285714285713,60,57,9755.989
214526197,7,0.2857142857142857,418.57142857142856,2,26,1417.7640000000006
214526657,13,0.4615384615384616,1207.8461538461538,6,25,2725.542000000001
214527028,16,0.625,3857.263157894737,10,173,17416.131
214527519,46,0.4130434782608696,591.0588235294118,19,66,8019.898999999998
214530264,36,0.3611111111111111,339.95,13,51,6909.821
214530450,12,0.4166666666666667,1449.5384615384617,5,16,2328.04
214530457,78,0.5641025641025641,3309.261904761905,44,169,22982.507
214530474,11,0.4545454545454545,1090.4166666666667,5,14,804.235
214530485,6,1.0,1381.8,6,20,2178.335
214530491,18,0.3888888888888889,3298.4,7,47,3999.4239999999986
214530500,4,0.5,1989.0,2,26,2363.478
214530502,8,0.375,1648.875,3,36,3968.876
214530506,8,0.125,549.625,1,24,4114.093
214530527,3,1.0,3384.666666666666,3,28,1092.0659999999998
214530551,4,0.5,1570.5,2,15,520.2130000000002
214530555,110,0.045454545454545456,861.6535433070868,5,50,8732.716999999999
214530572,40,0.425,2499.775,17,69,8070.126999999998
214530575,15,0.6,3338.3529411764707,9,45,9376.135
214530665,19,1.0526315789473684,10435.217391304348,20,136,13983.246000000001
214530701,8,0.5,8338.25,4,119,11563.819
214530703,5,0.2,3749.0,1,76,8678.020000000002
214530705,14,1.1428571428571428,9659.058823529409,16,210,22596.06700000001
214530710,19,0.631578947368421,6532.333333333332,12,143,17096.237999999998
214530716,1,2.0,16650.0,2,11,290.685
214530729,28,0.5714285714285714,7939.678571428572,16,316,34298.297999999995
214530731,8,0.875,6236.666666666668,7,33,2428.511
214530733,3,1.0,7329.75,3,34,5687.999
214530735,3,1.3333333333333333,7328.666666666668,4,14,958.9540000000003
214530737,3,0.6666666666666666,3839.333333333334,2,19,1123.254
214530789,309,0.05501618122977346,517.4622093023256,17,74,7859.704000000002
214530791,37,0.027027027027027032,255.05128205128204,1,51,5287.441999999999
214530879,1,1.0,20839.0,1,2,193.649
214531074,80,4.7625,45.0,381,25,1563.579
214531130,15,0.4,5506.941176470588,6,22,1359.8369999999998
214531134,17,0.4705882352941176,1755.235294117647,8,36,1540.689
214531151,15,0.6,18786.6,9,120,7607.075
214531153,13,0.07692307692307693,3433.285714285714,1,9,2580.906
214531335,12,0.25,348.66666666666674,3,4,162.64000000000004
214531352,18,0.5555555555555556,2479.4736842105262,10,47,3904.265
214531355,6,0.8333333333333334,3925.833333333334,5,38,3499.4000000000005
214531357,30,0.6333333333333333,1477.5428571428574,19,52,5843.111999999999
214531359,35,0.4,1514.3720930232555,14,77,9476.04
214531361,5,0.2,1738.2,1,10,898.7090000000003
214531376,10,1.3,5500.2,13,18,2310.4300000000007
214531393,16,0.625,2551.875,10,33,3706.77
214531410,26,0.6538461538461539,845.1923076923077,17,38,3122.28
214531436,6,0.3333333333333333,2443.0,2,91,7490.961999999999
214531440,13,0.6923076923076923,4005.0,9,95,11079.971000000001
214531466,3,0.3333333333333333,4154.0,1,51,5697.783
214531475,49,0.30612244897959184,384.90566037735846,15,47,8175.013000000001
214531502,13,0.3076923076923077,1179.5333333333333,4,57,6419.523000000003
214531509,23,1.3043478260869563,1018.7692307692308,30,30,1721.7279999999996
214531513,69,0.6521739130434783,1310.56,45,157,17756.563000000002
214531517,36,0.3888888888888889,1103.5945945945946,14,59,4092.7950000000014
214531545,26,0.7307692307692307,1943.8,19,39,3042.260000000001
214531550,36,0.3888888888888889,1104.7105263157894,14,82,7362.818
214531560,31,0.25806451612903225,1015.2727272727273,8,124,10423.926000000003
214531565,3,1.0,3141.0,3,11,305.7700000000001
214531584,44,2.613636363636364,77.86666666666666,115,23,3852.699
214531597,15,0.3333333333333333,628.0,5,29,1824.22
214531599,9,0.3333333333333333,1047.0,3,12,4117.575000000002
214531612,17,0.4117647058823529,1471.8235294117646,7,26,3454.118
214531618,40,0.65,1256.1818181818182,26,39,3417.974000000001
214531622,2,1.0,4607.0,2,4,790.0580000000003
214531659,48,0.3541666666666667,2567.288461538461,17,64,13516.2
214531802,8,0.25,602.0,2,19,555.6460000000002
214531877,5,0.6,460.4,3,13,1453.7690000000007
214531890,10,0.5,1989.0,5,28,3568.303
214531895,21,0.5714285714285714,513.2727272727273,12,25,5451.953000000001
214531899,3,0.3333333333333333,209.0,1,6,115.005
214531903,9,0.7777777777777778,976.6666666666664,7,56,3321.869
214531905,7,0.5714285714285714,628.0,4,4,749.4390000000003
214531907,30,0.5,1063.548387096774,15,61,12605.65
214531910,23,0.9130434782608696,182.5833333333333,21,13,3660.906
214531916,15,0.6,669.8666666666667,9,12,868.4440000000003
214531937,44,0.5,441.6444444444445,22,23,2733.623
214531948,14,0.5714285714285714,298.85714285714283,8,19,997.23
214531950,14,0.6428571428571429,224.14285714285717,9,6,490.403
214531961,2,1.0,628.0,2,19,1318.3880000000004
214531997,5,0.6,2198.4,3,27,4492.688
214532000,6,1.0,2251.0,6,5,617.043
214532002,4,0.75,1491.5,3,2,-91.174
214532051,65,0.12307692307692307,610.2571428571429,8,49,5896.816999999999
214532064,31,0.2903225806451613,2174.769230769231,9,73,11069.642
214532070,95,1.1263157894736842,2331.8349514563106,107,137,9742.975
214532072,169,0.9349112426035504,1892.3280423280426,158,179,23532.618
214532107,101,0.31683168316831684,806.0176991150443,32,230,41495.942
214532111,5,0.8,2652.0,4,19,978.7180000000001
214532113,125,0.472,1704.857142857143,59,68,9129.752
214532147,5,0.4,4565.6,2,4,125.62100000000001
214532150,4,0.25,2094.2,1,8,94.625
214532154,3,0.3333333333333333,2966.666666666666,1,7,239.98200000000003
214532267,3,0.6666666666666666,5584.666666666668,2,15,2260.9790000000007
214532295,2,1.0,5235.0,2,23,1666.148
214532302,5,0.8,6281.6,4,10,582.244
214532310,9,0.3333333333333333,1047.0,3,14,1253.7540000000004
214532349,17,0.5882352941176471,1939.764705882353,10,36,2881.317
214532351,16,0.5625,1589.625,9,22,1295.5760000000005
214532370,9,0.1111111111111111,261.7,1,12,535.4620000000001
214532452,4,0.5,1308.5,2,18,1917.273
214532516,1,1.0,837.0,1,3,76.03400000000002
214532544,25,0.64,909.2068965517244,16,32,2871.3779999999997
214532565,10,0.3,428.1818181818182,3,11,2731.4440000000004
214532567,26,0.4230769230769231,410.9285714285714,11,21,3308.2120000000004
214532597,5,0.6,1193.4,3,6,939.844
214532771,6,0.5,1046.0,3,8,900.448
214532855,3,0.3333333333333333,837.3333333333335,1,2,104.214
214532867,4,1.0,3490.0,4,24,1994.962
214532906,10,0.7,837.2,7,54,7456.932999999997
214532932,1,1.0,10471.0,1,27,6389.194
214532934,3,0.6666666666666666,2094.0,2,44,6217.899000000002
214532942,41,0.14634146341463414,236.6086956521739,6,74,7335.660999999997
214532951,22,0.3181818181818182,418.73333333333335,7,62,4254.330000000001
214532955,51,0.5686274509803921,4010.421052631578,29,140,16546.188000000002
214532957,20,0.3,1675.3,6,94,16314.852
214533020,421,0.35629453681710216,202.68161434977574,150,330,36281.893
214533022,592,0.4037162162162162,2018.0015432098764,239,636,97205.43600000002
214533026,39,2.358974358974359,2092.0,92,122,18406.016
214533050,6,0.3333333333333333,2094.0,2,15,1658.7629999999995
214533155,5,0.4,1396.0,2,3,52.83700000000003
214533315,34,2.5,412.5,85,88,3614.0160000000014
214533337,87,2.9885057471264367,423.7894736842105,260,120,7774.666999999998
214533350,32,3.375,128.4102564102564,108,32,5167.505
214533369,14,0.21428571428571427,1256.4,3,13,644.464
214533371,9,0.3333333333333333,942.3,3,24,2050.766
214533375,37,1.2432432432432432,44.972972972972975,46,22,356.66
214533489,9,0.1111111111111111,190.1818181818182,1,13,411.626
214533707,28,0.3928571428571429,719.40625,11,21,1198.355
214533718,3,0.6666666666666666,2024.0,2,8,969.0790000000003
214533727,4,0.5,1989.0,2,3,93.576
214533729,8,0.25,1177.75,2,29,4821.058
214533731,21,0.3809523809523809,1522.909090909091,8,7,934.562
214533737,7,0.2857142857142857,747.7142857142858,2,17,892.419
214533748,9,0.2222222222222222,465.1111111111112,2,17,2032.736
214533785,14,0.42857142857142855,544.0,6,11,659.0179999999998
214533797,12,0.5,785.0,6,18,727.993
214533804,12,0.5,1449.6923076923074,6,21,2727.1130000000007
214533806,19,0.5789473684210527,1919.5,11,31,1580.5320000000004
214533810,82,0.451219512195122,1621.161290322581,37,38,10090.434
214534145,3,0.6666666666666666,8167.666666666668,2,7,2108.741
214534155,3,1.3333333333333333,23981.0,4,2,403.80300000000005
214534187,13,0.5384615384615384,2363.0,7,10,946.459
214534196,10,0.9,3926.416666666666,9,3,218.393
214534198,12,0.5833333333333334,3123.416666666666,7,7,306.561
214534211,46,0.5434782608695652,1014.5769230769232,25,37,3119.417
214534215,101,0.3663366336633663,3200.339130434783,37,78,9901.798000000004
214534217,69,0.9130434782608696,9899.481481481482,63,117,19475.44
214534220,130,0.04615384615384616,194.9379310344828,6,38,3718.782
214534241,23,0.9130434782608696,10282.615384615385,21,25,2276.027
214534245,36,0.6111111111111112,3955.111111111111,22,15,1036.9050000000002
214534254,5,1.2,9424.0,6,24,2249.725
214534271,10,0.6,7225.8,6,31,2455.3740000000007
214534282,60,0.31666666666666665,2431.483870967742,19,92,8245.04
214534340,8,0.625,18653.125,5,179,16483.118000000002
214534352,15,0.7333333333333333,8855.6875,11,14,1185.9850000000004
214534355,7,0.7142857142857143,784.875,5,15,993.564
214534359,16,0.5,935.9411764705884,8,67,6137.337
214534361,2,1.5,1884.0,3,28,1917.674
214534430,4,0.5,3926.0,2,2,253.541
214534449,22,0.5454545454545454,965.5384615384617,12,27,5687.0210000000025
214534464,52,0.4230769230769231,304.2909090909091,22,59,6863.63
214534580,32,0.65625,5431.8,21,21,1530.2580000000007
214534597,19,0.2631578947368421,3094.55,5,20,2255.6540000000005
214534601,4,0.5,3769.6,2,21,1922.3870000000002
214534603,4,1.25,2303.6,5,39,5054.6309999999985
214534612,2,0.5,4712.0,1,2,277.985
214534655,133,0.2706766917293233,1782.668918918919,36,38,4028.6120000000014
214534661,106,0.5283018867924528,2366.9217391304346,56,72,7006.0819999999985
214534663,30,0.16666666666666666,654.375,5,32,2992.829
214534667,93,0.3440860215053764,1005.12,32,83,10277.408
214534693,76,0.42105263157894735,805.5316455696202,32,37,5622.234
214534704,86,1.0813953488372092,9173.125,93,38,5513.278
214534706,55,0.6727272727272727,5364.430769230769,37,29,1892.6170000000002
214534736,83,0.4698795180722892,522.1573033707865,39,50,3615.469
214534747,12,1.0,1674.5,12,17,1332.217
214534766,4,0.25,732.75,1,2,-55.779
214534770,8,0.75,976.6666666666664,6,20,3447.6940000000013
214534772,6,0.16666666666666666,261.6666666666667,1,10,590.596
214534787,23,0.43478260869565216,784.6666666666665,10,12,1944.313
214534794,2,1.0,1988.0,2,4,134.255
214534798,24,0.4166666666666667,774.8518518518518,10,7,664.2120000000001
214534815,18,0.2777777777777778,495.68421052631584,5,9,879.003
214534832,14,0.5,732.5,7,25,2593.869
214534835,38,0.2368421052631579,251.2,9,20,4300.999000000002
214534843,4,0.5,753.4,2,4,56.122
214534847,7,0.7142857142857143,986.4285714285713,5,18,782.845
214534852,12,0.5833333333333334,1102.7692307692307,7,5,3025.071
214534875,15,0.2,418.4,3,7,632.5989999999998
214534907,57,0.6140350877192983,1024.6101694915253,35,59,5158.446000000001
214534993,46,0.3478260869565217,341.55102040816325,16,13,2059.7810000000004
214535004,46,0.5652173913043478,651.6981132075472,26,17,1811.9990000000007
214535006,38,0.3157894736842105,322.05128205128204,12,16,554.211
214535010,150,0.38666666666666666,829.7804878048779,58,133,20578.929000000004
214535030,14,0.5,582.8571428571429,7,16,775.188
214535042,69,0.7826086956521741,358.15384615384613,54,27,2911.967
214535051,232,0.7543103448275862,960.1158301158299,175,173,21614.087000000003
